date,shipping_id,status,ship_service_level,estimated_delivery_date,fulfilled_by,update_date
2019-01-03,10419,Delivered to buyer,Standard,2019-01-08,,
2019-01-03,10420,Delivered to buyer,Standard,2019-01-10,DHL,
2019-01-03,10421,Delivered to buyer,Standard,2019-01-08,,
2019-01-03,10422,Delivered to buyer,Expedited,2019-01-05,,
2019-01-04,10423,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10424,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10425,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10426,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10427,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10428,Cancelled,Expedited,,,
2019-01-04,10429,Cancelled,Expedited,,,
2019-01-04,10430,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10431,Cancelled,Standard,,Quickshift Fulfillment,
2019-01-04,10432,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10433,Delivered to buyer,Standard,2019-01-10,Prozo,
2019-01-04,10434,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10435,Cancelled,Standard,,,
2019-01-04,10436,Delivered to buyer,Standard,2019-01-12,DHL,
2019-01-04,10437,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10438,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10439,Delivered to buyer,Standard,2019-01-09,,
2019-01-04,10440,Delivered to buyer,Standard,2019-01-12,,
2019-01-04,10441,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10442,Cancelled,Standard,,Quickshift Fulfillment,
2019-01-04,10443,Delivered to buyer,Standard,2019-01-09,,
2019-01-04,10444,Cancelled,Expedited,,,
2019-01-04,10445,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10446,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10447,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10448,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10449,Delivered to buyer,Standard,2019-01-12,Prozo,
2019-01-04,10450,Delivered to buyer,Standard,2019-01-10,,
2019-01-04,10451,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10452,Delivered to buyer,Standard,2019-01-09,Shiprocket Fulfillment,
2019-01-04,10453,Delivered to buyer,Standard,2019-01-12,Quickshift Fulfillment,
2019-01-04,10454,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10455,Delivered to buyer,Standard,2019-01-12,Quickshift Fulfillment,
2019-01-04,10456,Cancelled,Expedited,,,
2019-01-04,10457,Delivered to buyer,Standard,2019-01-09,Quickshift Fulfillment,
2019-01-04,10458,Delivered to buyer,Standard,2019-01-10,Quickshift Fulfillment,
2019-01-04,10459,Delivered to buyer,Standard,2019-01-10,DHL,
2019-01-04,10460,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10461,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10462,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10463,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10464,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10465,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10466,Delivered to buyer,Standard,2019-01-12,DHL,
2019-01-04,10467,Delivered to buyer,Standard,2019-01-11,Easy Ship,
2019-01-04,10468,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10469,Delivered to buyer,Standard,2019-01-10,Shiprocket Fulfillment,
2019-01-04,10470,Returned,Standard,2019-01-10,Easy Ship,
2019-01-04,10471,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10472,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10473,At logistics facility,Expedited,2019-01-06,,
2019-01-04,10474,Delivered to buyer,Standard,2019-01-11,DHL,
2019-01-04,10475,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10476,Cancelled,Expedited,,,
2019-01-04,10477,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10478,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10479,Delivered to buyer,Standard,2019-01-12,Quickshift Fulfillment,
2019-01-04,10480,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10481,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10482,Returned,Standard,2019-01-09,,
2019-01-04,10483,Delivered to buyer,Standard,2019-01-10,Easy Ship,
2019-01-04,10484,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10485,Delivered to buyer,Standard,2019-01-10,Quickshift Fulfillment,
2019-01-04,10486,Delivered to buyer,Standard,2019-01-09,Shiprocket Fulfillment,
2019-01-04,10487,Cancelled,Expedited,,,
2019-01-04,10488,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10489,Delivered to buyer,Standard,2019-01-10,,
2019-01-04,10490,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10491,Delivered to buyer,Standard,2019-01-09,DHL,
2019-01-04,10492,Delivered to buyer,Standard,2019-01-10,DHL,
2019-01-04,10493,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10494,Cancelled,Standard,,Prozo,
2019-01-04,10495,Cancelled,Standard,,,
2019-01-04,10496,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10497,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10498,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10499,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10500,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10501,Cancelled,Standard,,,
2019-01-04,10502,Cancelled,Expedited,,,
2019-01-04,10503,Delivered to buyer,Standard,2019-01-10,DHL,
2019-01-04,10504,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10505,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10506,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10507,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10508,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10509,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10510,Delivered to buyer,Standard,2019-01-12,,
2019-01-04,10511,Delivered to buyer,Standard,2019-01-12,Easy Ship,
2019-01-04,10512,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10513,Delivered to buyer,Standard,2019-01-10,,
2019-01-04,10514,Cancelled,Expedited,,,
2019-01-04,10515,Delivered to buyer,Standard,2019-01-10,DHL,
2019-01-04,10516,Delivered to buyer,Standard,2019-01-11,Shiprocket Fulfillment,
2019-01-04,10517,Delivered to buyer,Standard,2019-01-12,,
2019-01-04,10518,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10519,Delivered to buyer,Standard,2019-01-09,,
2019-01-04,10520,Delivered to buyer,Standard,2019-01-10,,
2019-01-04,10521,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10522,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10523,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10524,Delivered to buyer,Standard,2019-01-11,Quickshift Fulfillment,
2019-01-04,10525,Delivered to buyer,Standard,2019-01-09,Shiprocket Fulfillment,
2019-01-04,10526,Delivered to buyer,Standard,2019-01-09,Easy Ship,
2019-01-04,10527,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10528,Delivered to buyer,Standard,2019-01-12,,
2019-01-04,10529,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10530,Delivered to buyer,Standard,2019-01-11,Quickshift Fulfillment,
2019-01-04,10531,Delivered to buyer,Standard,2019-01-09,Prozo,
2019-01-04,10532,Delivered to buyer,Standard,2019-01-09,DHL,
2019-01-04,10533,Cancelled,Expedited,,,
2019-01-04,10534,Cancelled,Expedited,,,
2019-01-04,10535,Cancelled,Expedited,,,
2019-01-04,10536,Delivered to buyer,Standard,2019-01-10,,
2019-01-04,10537,Pending,Expedited,2019-01-08,,
2019-01-04,10538,Delivered to buyer,Standard,2019-01-10,,
2019-01-04,10539,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10540,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10541,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10542,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10543,Delivered to buyer,Standard,2019-01-12,DHL,
2019-01-04,10544,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10545,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10546,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10547,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10548,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10549,Delivered to buyer,Standard,2019-01-09,,
2019-01-04,10550,Delivered to buyer,Standard,2019-01-11,Shiprocket Fulfillment,
2019-01-04,10551,Cancelled,Expedited,,,
2019-01-04,10552,Delivered to buyer,Standard,2019-01-12,DHL,
2019-01-04,10553,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10554,Delivered to buyer,Standard,2019-01-11,DHL,
2019-01-04,10555,Delivered to buyer,Standard,2019-01-09,,
2019-01-04,10556,Delivered to buyer,Standard,2019-01-12,Prozo,
2019-01-04,10557,Cancelled,Standard,,Shiprocket Fulfillment,
2019-01-04,10558,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10559,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10560,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10561,Delivered to buyer,Standard,2019-01-11,Quickshift Fulfillment,
2019-01-04,10562,Delivered to buyer,Standard,2019-01-09,Quickshift Fulfillment,
2019-01-04,10563,Cancelled,Expedited,,,
2019-01-04,10564,Cancelled,Expedited,,,
2019-01-04,10565,Cancelled,Standard,,Shiprocket Fulfillment,
2019-01-04,10566,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10567,Delivered to buyer,Standard,2019-01-10,Easy Ship,
2019-01-04,10568,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10569,Delivered to buyer,Standard,2019-01-12,,
2019-01-04,10570,Delivered to buyer,Standard,2019-01-09,Quickshift Fulfillment,
2019-01-04,10571,Delivered to buyer,Standard,2019-01-09,Easy Ship,
2019-01-04,10572,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10573,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10574,Cancelled,Standard,,,
2019-01-04,10575,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10576,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10577,Delivered to buyer,Standard,2019-01-12,Quickshift Fulfillment,
2019-01-04,10578,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10579,Delivered to buyer,Standard,2019-01-10,Easy Ship,
2019-01-04,10580,Delivered to buyer,Standard,2019-01-11,Easy Ship,
2019-01-04,10581,Delivered to buyer,Standard,2019-01-11,,
2019-01-04,10582,Delivered to buyer,Standard,2019-01-12,Prozo,
2019-01-04,10583,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10584,Delivered to buyer,Standard,2019-01-11,Shiprocket Fulfillment,
2019-01-04,10585,Delivered to buyer,Standard,2019-01-12,Prozo,
2019-01-04,10586,Cancelled,Standard,,Easy Ship,
2019-01-04,10587,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10588,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10589,Delivered to buyer,Expedited,2019-01-07,,
2019-01-04,10590,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10591,Delivered to buyer,Standard,2019-01-10,Quickshift Fulfillment,
2019-01-04,10592,Delivered to buyer,Expedited,2019-01-06,,
2019-01-04,10593,Delivered to buyer,Expedited,2019-01-08,,
2019-01-04,10594,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10595,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10596,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10597,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10598,Delivered to buyer,Standard,2019-01-13,,
2019-01-05,10599,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10600,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10601,Cancelled,Standard,,,
2019-01-05,10602,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10603,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10604,Delivered to buyer,Standard,2019-01-10,,
2019-01-05,10605,Delivered to buyer,Standard,2019-01-13,Easy Ship,
2019-01-05,10606,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10607,Cancelled,Standard,,,
2019-01-05,10608,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10609,Delivered to buyer,Standard,2019-01-10,,
2019-01-05,10610,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10611,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10612,Delivered to buyer,Standard,2019-01-10,Quickshift Fulfillment,
2019-01-05,10613,Cancelled,Expedited,,,
2019-01-05,10614,Delivered to buyer,Standard,2019-01-13,DHL,
2019-01-05,10615,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10616,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10617,Cancelled,Standard,,DHL,
2019-01-05,10618,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10619,Cancelled,Expedited,,,
2019-01-05,10620,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10621,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10622,Delivered to buyer,Standard,2019-01-10,Quickshift Fulfillment,
2019-01-05,10623,Cancelled,Standard,,DHL,
2019-01-05,10624,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10625,Cancelled,Standard,,,
2019-01-05,10626,Delivered to buyer,Standard,2019-01-12,,
2019-01-05,10627,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10628,Delivered to buyer,Standard,2019-01-12,,
2019-01-05,10629,Cancelled,Expedited,,,
2019-01-05,10630,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10631,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10632,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10633,Delivered to buyer,Standard,2019-01-13,Shiprocket Fulfillment,
2019-01-05,10634,Delivered to buyer,Standard,2019-01-10,Quickshift Fulfillment,
2019-01-05,10635,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10636,Delivered to buyer,Standard,2019-01-10,,
2019-01-05,10637,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10638,Delivered to buyer,Standard,2019-01-13,DHL,
2019-01-05,10639,Cancelled,Expedited,,,
2019-01-05,10640,Delivered to buyer,Standard,2019-01-10,,
2019-01-05,10641,Delivered to buyer,Standard,2019-01-13,Prozo,
2019-01-05,10642,Delivered to buyer,Standard,2019-01-11,DHL,
2019-01-05,10643,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10644,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10645,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10646,Delivered to buyer,Standard,2019-01-10,,
2019-01-05,10647,Returned,Expedited,2019-01-09,,
2019-01-05,10648,Delivered to buyer,Standard,2019-01-10,Prozo,
2019-01-05,10649,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10650,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10651,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10652,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10653,Delivered to buyer,Standard,2019-01-10,Easy Ship,
2019-01-05,10654,Delivered to buyer,Standard,2019-01-12,,
2019-01-05,10655,Cancelled,Standard,,Easy Ship,
2019-01-05,10656,Delivered to buyer,Standard,2019-01-12,,
2019-01-05,10657,Delivered to buyer,Standard,2019-01-12,Prozo,
2019-01-05,10658,Cancelled,Standard,,DHL,
2019-01-05,10659,Packed,Expedited,2019-01-09,,
2019-01-05,10660,Delivered to buyer,Standard,2019-01-10,Easy Ship,
2019-01-05,10661,Delivered to buyer,Standard,2019-01-11,Prozo,
2019-01-05,10662,Delivered to buyer,Standard,2019-01-12,Quickshift Fulfillment,
2019-01-05,10663,Delivered to buyer,Standard,2019-01-13,Easy Ship,
2019-01-05,10664,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10665,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10666,Delivered to buyer,Standard,2019-01-12,,
2019-01-05,10667,Delivered to buyer,Standard,2019-01-13,Shiprocket Fulfillment,
2019-01-05,10668,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10669,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10670,Delivered to buyer,Standard,2019-01-10,DHL,
2019-01-05,10671,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10672,Cancelled,Standard,,Shiprocket Fulfillment,
2019-01-05,10673,Delivered to buyer,Standard,2019-01-10,Shiprocket Fulfillment,
2019-01-05,10674,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10675,Delivered to buyer,Standard,2019-01-10,Prozo,
2019-01-05,10676,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10677,Returned,Standard,2019-01-13,,
2019-01-05,10678,Cancelled,Standard,,Quickshift Fulfillment,
2019-01-05,10679,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10680,Delivered to buyer,Standard,2019-01-12,,
2019-01-05,10681,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10682,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10683,Delivered to buyer,Standard,2019-01-13,Easy Ship,
2019-01-05,10684,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10685,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10686,Delivered to buyer,Standard,2019-01-10,Easy Ship,
2019-01-05,10687,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10688,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10689,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10690,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10691,Cancelled,Expedited,,,
2019-01-05,10692,Delivered to buyer,Standard,2019-01-13,Quickshift Fulfillment,
2019-01-05,10693,Delivered to buyer,Standard,2019-01-13,,
2019-01-05,10694,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10695,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10696,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10697,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10698,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10699,Delivered to buyer,Standard,2019-01-11,Easy Ship,
2019-01-05,10700,Delivered to buyer,Standard,2019-01-11,Quickshift Fulfillment,
2019-01-05,10701,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10702,Delivered to buyer,Standard,2019-01-12,,
2019-01-05,10703,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10704,Cancelled,Expedited,,,
2019-01-05,10705,Delivered to buyer,Standard,2019-01-13,,
2019-01-05,10706,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10707,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10708,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10709,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10710,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10711,Delivered to buyer,Standard,2019-01-11,Quickshift Fulfillment,
2019-01-05,10712,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10713,Delivered to buyer,Standard,2019-01-12,Easy Ship,
2019-01-05,10714,Delivered to buyer,Standard,2019-01-10,,
2019-01-05,10715,Delivered to buyer,Standard,2019-01-13,,
2019-01-05,10716,Delivered to buyer,Standard,2019-01-11,Easy Ship,
2019-01-05,10717,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10718,At logistics facility,Standard,2019-01-11,,
2019-01-05,10719,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10720,Delivered to buyer,Standard,2019-01-12,Easy Ship,
2019-01-05,10721,Cancelled,Standard,,Prozo,
2019-01-05,10722,Delivered to buyer,Standard,2019-01-10,Quickshift Fulfillment,
2019-01-05,10723,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10724,Cancelled,Standard,,DHL,
2019-01-05,10725,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10726,Packed,Expedited,2019-01-07,,
2019-01-05,10727,Cancelled,Standard,,DHL,
2019-01-05,10728,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10729,Delivered to buyer,Expedited,2019-01-07,,
2019-01-05,10730,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10731,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10732,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10733,Delivered to buyer,Standard,2019-01-12,,
2019-01-05,10734,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10735,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10736,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10737,Delivered to buyer,Standard,2019-01-10,Easy Ship,
2019-01-05,10738,Delivered to buyer,Standard,2019-01-12,,
2019-01-05,10739,Delivered to buyer,Standard,2019-01-10,,
2019-01-05,10740,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10741,Cancelled,Standard,,Shiprocket Fulfillment,
2019-01-05,10742,Cancelled,Expedited,,,
2019-01-05,10743,Cancelled,Expedited,,,
2019-01-05,10744,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10745,Cancelled,Expedited,,,
2019-01-05,10746,Delivered to buyer,Standard,2019-01-10,Quickshift Fulfillment,
2019-01-05,10747,Delivered to buyer,Standard,2019-01-10,Shiprocket Fulfillment,
2019-01-05,10748,Delivered to buyer,Expedited,2019-01-08,,
2019-01-05,10749,Delivered to buyer,Standard,2019-01-11,Prozo,
2019-01-05,10750,Delivered to buyer,Standard,2019-01-12,Prozo,
2019-01-05,10751,Delivered to buyer,Standard,2019-01-10,,
2019-01-05,10752,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10753,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10754,Delivered to buyer,Standard,2019-01-11,,
2019-01-05,10755,Delivered to buyer,Standard,2019-01-13,Easy Ship,
2019-01-05,10756,Delivered to buyer,Standard,2019-01-13,,
2019-01-05,10757,Delivered to buyer,Expedited,2019-01-09,,
2019-01-05,10758,Delivered to buyer,Standard,2019-01-11,,
